,Time,neg,neu,pos,compound,Score
99,2020-12-09,0.0,1.0,0.0,0.0,0
100,2020-12-09,0.0,0.828,0.172,0.6597,1
101,2020-12-09,0.0,0.814,0.186,0.6908,1
102,2020-12-09,0.0,0.928,0.072,0.2732,1
103,2020-12-09,0.035,0.664,0.301,0.9246,1
104,2020-12-09,0.087,0.913,0.0,-0.2732,-1
105,2020-12-09,0.0,1.0,0.0,0.0,0
106,2020-12-09,0.16,0.776,0.064,-0.5106,-1
107,2020-12-09,0.0,1.0,0.0,0.0,0
108,2020-12-09,0.0,1.0,0.0,0.0,0
109,2020-12-09,0.0,1.0,0.0,0.0,0
110,2020-12-09,0.0,1.0,0.0,0.0,0
111,2020-12-09,0.0,1.0,0.0,0.0,0
112,2020-12-09,0.0,0.853,0.147,0.6124,1
113,2020-12-09,0.0,1.0,0.0,0.0,0
114,2020-12-09,0.0,0.924,0.076,0.5106,1
115,2020-12-09,0.0,0.915,0.085,0.5719,1
116,2020-12-09,0.0,0.862,0.138,0.4588,1
117,2020-12-09,0.0,1.0,0.0,0.0,0
118,2020-12-09,0.0,1.0,0.0,0.0,0
119,2020-12-09,0.0,0.828,0.172,0.6597,1
120,2020-12-09,0.052,0.918,0.031,-0.2263,-1
121,2020-12-09,0.0,1.0,0.0,0.0,0
122,2020-12-09,0.0,0.814,0.186,0.6908,1
123,2020-12-09,0.0,0.928,0.072,0.2732,1
124,2020-12-09,0.0,1.0,0.0,0.0,0
125,2020-12-09,0.035,0.664,0.301,0.9246,1
126,2020-12-09,0.0,1.0,0.0,0.0,0
127,2020-12-09,0.0,0.885,0.115,0.296,1
128,2020-12-09,0.0,1.0,0.0,0.0,0
129,2020-12-09,0.045,0.955,0.0,-0.296,-1
130,2020-12-09,0.087,0.913,0.0,-0.2732,-1
131,2020-12-09,0.045,0.955,0.0,-0.296,-1
132,2020-12-09,0.0,1.0,0.0,0.0,0
133,2020-12-09,0.045,0.955,0.0,-0.296,-1
134,2020-12-09,0.16,0.776,0.064,-0.5106,-1
135,2020-12-09,0.0,1.0,0.0,0.0,0
136,2020-12-09,0.0,1.0,0.0,0.0,0
137,2020-12-09,0.0,1.0,0.0,0.0,0
138,2020-12-08,0.0,1.0,0.0,0.0,0
139,2020-12-08,0.0,0.862,0.138,0.4588,1
140,2020-12-08,0.0,0.921,0.079,0.2263,1
141,2020-12-08,0.0,0.913,0.087,0.2263,1
142,2020-12-08,0.0,1.0,0.0,0.0,0
143,2020-12-08,0.045,0.955,0.0,-0.296,-1
144,2020-12-08,0.0,1.0,0.0,0.0,0
145,2020-12-08,0.0,0.853,0.147,0.6124,1
146,2020-12-08,0.045,0.955,0.0,-0.296,-1
147,2020-12-08,0.0,1.0,0.0,0.0,0
148,2020-12-08,0.045,0.955,0.0,-0.296,-1
149,2020-12-08,0.0,1.0,0.0,0.0,0
150,2020-12-08,0.045,0.955,0.0,-0.296,-1
151,2020-12-08,0.0,1.0,0.0,0.0,0
152,2020-12-08,0.0,1.0,0.0,0.0,0
153,2020-12-08,0.0,1.0,0.0,0.0,0
154,2020-12-08,0.0,0.921,0.079,0.4404,1
155,2020-12-08,0.0,1.0,0.0,0.0,0
156,2020-12-08,0.0,1.0,0.0,0.0,0
157,2020-12-08,0.052,0.948,0.0,-0.4278,-1
158,2020-12-08,0.0,0.915,0.085,0.4019,1
159,2020-12-08,0.0,0.962,0.038,0.1901,1
160,2020-12-08,0.0,0.877,0.123,0.5983,1
161,2020-12-08,0.0,0.845,0.155,0.5106,1
162,2020-12-08,0.0,0.845,0.155,0.5106,1
163,2020-12-08,0.0,0.921,0.079,0.2263,1
164,2020-12-08,0.0,0.913,0.087,0.2263,1
165,2020-12-08,0.0,1.0,0.0,0.0,0
166,2020-12-08,0.0,0.845,0.155,0.5106,1
167,2020-12-08,0.0,0.845,0.155,0.5106,1
168,2020-12-08,0.0,1.0,0.0,0.0,0
169,2020-12-08,0.0,0.845,0.155,0.5106,1
170,2020-12-08,0.0,0.845,0.155,0.5106,1
171,2020-12-08,0.0,1.0,0.0,0.0,0
172,2020-12-08,0.0,0.82,0.18,0.296,1
173,2020-12-08,0.0,0.864,0.136,0.296,1
174,2020-12-08,0.0,1.0,0.0,0.0,0
175,2020-12-08,0.0,1.0,0.0,0.0,0
176,2020-12-08,0.0,0.938,0.062,0.3612,1
177,2020-12-08,0.0,0.775,0.225,0.7269,1
178,2020-12-08,0.0,1.0,0.0,0.0,0
179,2020-12-08,0.0,1.0,0.0,0.0,0
180,2020-12-08,0.0,1.0,0.0,0.0,0
181,2020-12-08,0.312,0.411,0.277,-0.0857,-1
182,2020-12-08,0.0,0.597,0.403,0.4019,1
183,2020-12-07,0.0,1.0,0.0,0.0,0
184,2020-12-07,0.0,1.0,0.0,0.0,0
185,2020-12-07,0.0,1.0,0.0,0.0,0
186,2020-12-07,0.0,1.0,0.0,0.0,0
187,2020-12-07,0.0,1.0,0.0,0.0,0
188,2020-12-07,0.0,0.856,0.144,0.4019,1
189,2020-12-07,0.0,1.0,0.0,0.0,0
190,2020-12-07,0.0,0.761,0.239,0.9064,1
191,2020-12-07,0.0,0.8,0.2,0.4576,1
192,2020-12-07,0.0,0.763,0.237,0.6369,1
193,2020-12-07,0.0,1.0,0.0,0.0,0
194,2020-12-07,0.0,1.0,0.0,0.0,0
195,2020-12-07,0.0,0.967,0.033,0.2023,1
196,2020-12-07,0.0,1.0,0.0,0.0,0
197,2020-12-07,0.0,0.967,0.033,0.2023,1
198,2020-12-07,0.0,0.891,0.109,0.296,1
199,2020-12-07,0.0,0.556,0.444,0.34,1
200,2020-12-07,0.0,1.0,0.0,0.0,0
201,2020-12-07,0.0,1.0,0.0,0.0,0
202,2020-12-07,0.0,1.0,0.0,0.0,0
203,2020-12-07,0.0,1.0,0.0,0.0,0
204,2020-12-07,0.0,1.0,0.0,0.0,0
205,2020-12-07,0.14,0.785,0.074,-0.3818,-1
206,2020-12-07,0.0,1.0,0.0,0.0,0
207,2020-12-07,0.0,0.882,0.118,0.743,1
208,2020-12-07,0.0,0.882,0.118,0.743,1
209,2020-12-07,0.0,0.882,0.118,0.743,1
210,2020-12-07,0.0,1.0,0.0,0.0,0
211,2020-12-07,0.0,0.867,0.133,0.3818,1
212,2020-12-07,0.0,1.0,0.0,0.0,0
213,2020-12-07,0.206,0.619,0.175,-0.128,-1
214,2020-12-07,0.0,1.0,0.0,0.0,0
215,2020-12-07,0.0,0.775,0.225,0.7269,1
216,2020-12-07,0.0,1.0,0.0,0.0,0
217,2020-12-07,0.0,0.882,0.118,0.743,1
218,2020-12-07,0.0,0.775,0.225,0.7269,1
219,2020-12-07,0.0,0.775,0.225,0.7269,1
220,2020-12-07,0.0,0.882,0.118,0.743,1
221,2020-12-07,0.05,0.95,0.0,-0.2732,-1
222,2020-12-06,0.0,1.0,0.0,0.0,0
223,2020-12-06,0.0,0.875,0.125,0.4588,1
224,2020-12-06,0.0,1.0,0.0,0.0,0
225,2020-12-06,0.0,1.0,0.0,0.0,0
226,2020-12-06,0.0,1.0,0.0,0.0,0
227,2020-12-06,0.0,0.878,0.122,0.3612,1
228,2020-12-06,0.0,1.0,0.0,0.0,0
229,2020-12-06,0.11,0.89,0.0,-0.357,-1
230,2020-12-06,0.0,0.82,0.18,0.296,1
231,2020-12-05,0.0,0.875,0.125,0.4588,1
232,2020-12-05,0.035,0.734,0.231,0.9066,1
233,2020-12-05,0.0,0.839,0.161,0.5927,1
234,2020-12-05,0.0,1.0,0.0,0.0,0
235,2020-12-05,0.0,1.0,0.0,0.0,0
236,2020-12-05,0.0,1.0,0.0,0.0,0
237,2020-12-05,0.0,1.0,0.0,0.0,0
238,2020-12-05,0.0,1.0,0.0,0.0,0
239,2020-12-05,0.0,1.0,0.0,0.0,0
