,Time,neg,neu,pos,compound,Score
100,2020-12-13,0.0,1.0,0.0,0.0,0
101,2020-12-13,0.0,1.0,0.0,0.0,0
102,2020-12-13,0.135,0.865,0.0,-0.5574,-1
103,2020-12-13,0.0,0.911,0.089,0.6249,1
104,2020-12-13,0.213,0.754,0.033,-0.8806,-1
105,2020-12-13,0.0,0.884,0.116,0.3612,1
106,2020-12-13,0.0,0.667,0.333,0.7568,1
107,2020-12-13,0.079,0.845,0.076,-0.0258,-1
108,2020-12-13,0.0,0.938,0.062,0.34,1
109,2020-12-13,0.0,0.884,0.116,0.3612,1
110,2020-12-13,0.088,0.801,0.111,0.2709,1
111,2020-12-13,0.0,1.0,0.0,0.0,0
112,2020-12-13,0.0,1.0,0.0,0.0,0
113,2020-12-13,0.0,0.884,0.116,0.3612,1
114,2020-12-13,0.0,1.0,0.0,0.0,0
115,2020-12-13,0.0,1.0,0.0,0.0,0
116,2020-12-13,0.0,1.0,0.0,0.0,0
117,2020-12-13,0.0,0.819,0.181,0.8286,1
118,2020-12-13,0.089,0.911,0.0,-0.4278,-1
119,2020-12-13,0.0,1.0,0.0,0.0,0
120,2020-12-13,0.037,0.931,0.032,-0.0772,-1
121,2020-12-13,0.0,1.0,0.0,0.0,0
122,2020-12-13,0.0,0.819,0.181,0.8286,1
123,2020-12-13,0.0,1.0,0.0,0.0,0
124,2020-12-13,0.0,1.0,0.0,0.0,0
125,2020-12-13,0.0,0.812,0.188,0.7184,1
126,2020-12-13,0.135,0.865,0.0,-0.5574,-1
127,2020-12-13,0.135,0.865,0.0,-0.5574,-1
128,2020-12-13,0.034,0.936,0.03,-0.0772,-1
129,2020-12-13,0.0,0.933,0.067,0.3774,1
130,2020-12-13,0.0,1.0,0.0,0.0,0
131,2020-12-13,0.0,1.0,0.0,0.0,0
132,2020-12-13,0.0,0.884,0.116,0.3612,1
133,2020-12-13,0.0,0.91,0.09,0.3774,1
134,2020-12-13,0.0,0.87,0.13,0.4019,1
135,2020-12-13,0.135,0.865,0.0,-0.5574,-1
136,2020-12-13,0.12,0.78,0.101,0.1511,1
137,2020-12-13,0.075,0.896,0.029,-0.4404,-1
138,2020-12-13,0.041,0.959,0.0,-0.3182,-1
139,2020-12-13,0.0,0.889,0.111,0.6697,1
140,2020-12-13,0.0,0.889,0.111,0.6697,1
141,2020-12-13,0.034,0.936,0.03,-0.0772,-1
142,2020-12-13,0.207,0.655,0.138,-0.4277,-1
143,2020-12-13,0.0,1.0,0.0,0.0,0
144,2020-12-13,0.0,1.0,0.0,0.0,0
145,2020-12-13,0.0,1.0,0.0,0.0,0
146,2020-12-13,0.0,0.884,0.116,0.3612,1
147,2020-12-13,0.0,0.953,0.047,0.25,1
148,2020-12-13,0.041,0.959,0.0,-0.128,-1
149,2020-12-13,0.0,1.0,0.0,0.0,0
150,2020-12-13,0.0,1.0,0.0,0.0,0
151,2020-12-13,0.0,0.884,0.116,0.3612,1
152,2020-12-13,0.0,0.799,0.201,0.743,1
153,2020-12-13,0.042,0.958,0.0,-0.128,-1
154,2020-12-13,0.0,1.0,0.0,0.0,0
155,2020-12-13,0.0,1.0,0.0,0.0,0
156,2020-12-13,0.041,0.959,0.0,-0.128,-1
157,2020-12-13,0.0,0.884,0.116,0.3612,1
158,2020-12-13,0.0,1.0,0.0,0.0,0
159,2020-12-13,0.0,1.0,0.0,0.0,0
160,2020-12-13,0.0,0.799,0.201,0.743,1
161,2020-12-13,0.042,0.958,0.0,-0.128,-1
162,2020-12-13,0.041,0.959,0.0,-0.128,-1
163,2020-12-13,0.0,1.0,0.0,0.0,0
164,2020-12-13,0.2,0.583,0.217,0.0516,1
165,2020-12-13,0.0,0.864,0.136,0.7003,1
166,2020-12-13,0.0,1.0,0.0,0.0,0
167,2020-12-13,0.042,0.794,0.165,0.7345,1
168,2020-12-13,0.081,0.785,0.134,0.4685,1
169,2020-12-13,0.0,0.975,0.025,0.0772,1
170,2020-12-13,0.0,0.799,0.201,0.743,1
171,2020-12-13,0.0,0.884,0.116,0.3612,1
172,2020-12-13,0.0,0.911,0.089,0.6249,1
173,2020-12-13,0.0,0.884,0.116,0.3612,1
