,Time,neg,neu,pos,compound,Score
258,2020-12-08,0.121,0.879,0.0,-0.357,-1
259,2020-12-08,0.0,1.0,0.0,0.0,0
260,2020-12-08,0.0,1.0,0.0,0.0,0
261,2020-12-07,0.0,1.0,0.0,0.0,0
262,2020-12-07,0.0,1.0,0.0,0.0,0
263,2020-12-07,0.0,1.0,0.0,0.0,0
264,2020-12-07,0.0,1.0,0.0,0.0,0
265,2020-12-07,0.0,1.0,0.0,0.0,0
266,2020-12-07,0.0,0.706,0.294,0.3612,1
267,2020-12-07,0.0,1.0,0.0,0.0,0
268,2020-12-07,0.0,0.897,0.103,0.3182,1
269,2020-12-07,0.0,0.865,0.135,0.3612,1
270,2020-12-07,0.0,0.927,0.073,0.2023,1
271,2020-12-07,0.0,1.0,0.0,0.0,0
272,2020-12-07,0.0,1.0,0.0,0.0,0
273,2020-12-07,0.0,1.0,0.0,0.0,0
274,2020-12-07,0.107,0.893,0.0,-0.34,-1
275,2020-12-07,0.0,1.0,0.0,0.0,0
276,2020-12-07,0.0,1.0,0.0,0.0,0
277,2020-12-07,0.0,1.0,0.0,0.0,0
278,2020-12-07,0.0,1.0,0.0,0.0,0
279,2020-12-07,0.0,1.0,0.0,0.0,0
280,2020-12-07,0.0,0.89,0.11,0.3818,1
281,2020-12-07,0.0,0.955,0.045,0.2023,1
282,2020-12-07,0.0,0.914,0.086,0.4939,1
283,2020-12-07,0.0,0.897,0.103,0.3182,1
284,2020-12-07,0.0,1.0,0.0,0.0,0
285,2020-12-07,0.0,1.0,0.0,0.0,0
286,2020-12-07,0.0,1.0,0.0,0.0,0
287,2020-12-07,0.0,1.0,0.0,0.0,0
288,2020-12-07,0.0,1.0,0.0,0.0,0
289,2020-12-07,0.0,0.853,0.147,0.7506,1
290,2020-12-07,0.198,0.802,0.0,-0.5719,-1
291,2020-12-07,0.0,0.869,0.131,0.4877,1
292,2020-12-07,0.0,0.948,0.052,0.3182,1
293,2020-12-07,0.0,1.0,0.0,0.0,0
294,2020-12-07,0.0,0.77,0.23,0.4576,1
295,2020-12-07,0.0,1.0,0.0,0.0,0
296,2020-12-07,0.166,0.717,0.117,-0.3182,-1
297,2020-12-07,0.0,0.743,0.257,0.9208,1
298,2020-12-07,0.0,1.0,0.0,0.0,0
299,2020-12-07,0.0,0.786,0.214,0.6652,1
300,2020-12-07,0.0,1.0,0.0,0.0,0
301,2020-12-07,0.0,1.0,0.0,0.0,0
302,2020-12-07,0.0,1.0,0.0,0.0,0
303,2020-12-07,0.075,0.925,0.0,-0.2732,-1
304,2020-12-07,0.0,1.0,0.0,0.0,0
305,2020-12-07,0.0,1.0,0.0,0.0,0
306,2020-12-07,0.0,1.0,0.0,0.0,0
307,2020-12-07,0.0,1.0,0.0,0.0,0
308,2020-12-07,0.0,0.864,0.136,0.0258,1
309,2020-12-07,0.0,0.869,0.131,0.4877,1
310,2020-12-07,0.0,1.0,0.0,0.0,0
311,2020-12-07,0.126,0.874,0.0,-0.3182,-1
312,2020-12-07,0.0,1.0,0.0,0.0,0
313,2020-12-07,0.0,0.743,0.257,0.9208,1
314,2020-12-07,0.0,0.959,0.041,0.0516,1
315,2020-12-07,0.0,0.743,0.257,0.9208,1
316,2020-12-07,0.0,1.0,0.0,0.0,0
317,2020-12-07,0.0,1.0,0.0,0.0,0
318,2020-12-07,0.0,0.927,0.073,0.4404,1
319,2020-12-07,0.045,0.761,0.193,0.802,1
320,2020-12-07,0.0,1.0,0.0,0.0,0
321,2020-12-07,0.073,0.927,0.0,-0.296,-1
322,2020-12-07,0.0,1.0,0.0,0.0,0
323,2020-12-07,0.0,1.0,0.0,0.0,0
324,2020-12-07,0.0,1.0,0.0,0.0,0
325,2020-12-07,0.0,1.0,0.0,0.0,0
326,2020-12-07,0.0,0.734,0.266,0.7003,1
327,2020-12-07,0.0,1.0,0.0,0.0,0
328,2020-12-07,0.0,0.831,0.169,0.6249,1
329,2020-12-07,0.0,1.0,0.0,0.0,0
330,2020-12-07,0.0,0.868,0.132,0.5423,1
331,2020-12-07,0.053,0.81,0.138,0.5994,1
332,2020-12-07,0.0,1.0,0.0,0.0,0
333,2020-12-06,0.235,0.765,0.0,-0.8398,-1
334,2020-12-06,0.0,1.0,0.0,0.0,0
335,2020-12-06,0.0,1.0,0.0,0.0,0
336,2020-12-06,0.0,0.831,0.169,0.6249,1
337,2020-12-06,0.0,0.831,0.169,0.6249,1
338,2020-12-06,0.0,0.541,0.459,0.8481,1
339,2020-12-06,0.0,0.874,0.126,0.3182,1
340,2020-12-06,0.0,0.859,0.141,0.3182,1
341,2020-12-06,0.0,0.859,0.141,0.3182,1
342,2020-12-06,0.0,0.905,0.095,0.2732,1
343,2020-12-06,0.0,1.0,0.0,0.0,0
344,2020-12-06,0.0,1.0,0.0,0.0,0
345,2020-12-06,0.0,1.0,0.0,0.0,0
346,2020-12-06,0.0,0.637,0.363,0.611,1
347,2020-12-06,0.083,0.88,0.037,-0.4215,-1
348,2020-12-06,0.108,0.828,0.063,-0.1591,-1
349,2020-12-06,0.0,1.0,0.0,0.0,0
350,2020-12-06,0.0,1.0,0.0,0.0,0
351,2020-12-06,0.0,0.909,0.091,0.4404,1
352,2020-12-06,0.0,0.909,0.091,0.4404,1
353,2020-12-06,0.0,1.0,0.0,0.0,0
354,2020-12-06,0.0,1.0,0.0,0.0,0
355,2020-12-06,0.0,0.959,0.041,0.0516,1
356,2020-12-06,0.0,1.0,0.0,0.0,0
357,2020-12-06,0.0,0.857,0.143,0.7992,1
358,2020-12-06,0.0,0.755,0.245,0.8434,1
359,2020-12-06,0.0,0.857,0.143,0.7992,1
360,2020-12-06,0.0,1.0,0.0,0.0,0
361,2020-12-05,0.0,1.0,0.0,0.0,0
362,2020-12-05,0.0,0.963,0.037,0.128,1
363,2020-12-05,0.0,0.963,0.037,0.128,1
364,2020-12-05,0.0,1.0,0.0,0.0,0
365,2020-12-05,0.0,0.651,0.349,0.7096,1
366,2020-12-05,0.0,1.0,0.0,0.0,0
367,2020-12-05,0.0,1.0,0.0,0.0,0
368,2020-12-05,0.0,1.0,0.0,0.0,0
369,2020-12-05,0.0,1.0,0.0,0.0,0
370,2020-12-05,0.0,1.0,0.0,0.0,0
371,2020-12-05,0.0,1.0,0.0,0.0,0
372,2020-12-05,0.0,0.755,0.245,0.8434,1
373,2020-12-05,0.081,0.866,0.053,-0.2382,-1
374,2020-12-05,0.0,0.887,0.113,0.3182,1
375,2020-12-05,0.081,0.866,0.053,-0.2382,-1
376,2020-12-05,0.081,0.866,0.053,-0.2382,-1
