Date,Open,High,Low,Close,Adj Close,Volume,Vol,log_return,Excess_return
2020-12-03,131.5,131.97999572753906,129.5399932861328,129.80999755859375,129.80999755859375,651500,0.018660160170614646,,
2020-12-04,131.30999755859375,131.72000122070312,129.39999389648438,129.49000549316406,129.49000549316406,704000,0.01776966427391023,-0.0024681235950880383,-0.011048847016405038
2020-12-07,129.27999877929688,130.22999572753906,128.75,130.1300048828125,130.1300048828125,1003000,0.011429421205922776,0.004930287808959938,0.006987315527323313
2020-12-08,129.5,130.27000427246094,129.0,130.1300048828125,130.1300048828125,749300,0.00979676978850449,0.0,-0.0029218890348672224
2020-12-09,130.77000427246094,131.05999755859375,128.92999267578125,129.77000427246094,129.77000427246094,722000,0.01638528376336604,-0.0027703026387670966,0.006239031416655641
2020-12-10,128.64999389648438,130.50999450683594,128.60000610351562,130.32000732421875,130.32000732421875,780900,0.01474268379314733,0.004229334823117751,0.0045564841877739765
2020-12-11,128.86000061035156,130.38999938964844,128.72999572753906,129.6300048828125,129.6300048828125,645500,0.012812624987574852,-0.005308744216335515,-0.004135468242895248
2020-12-14,131.36000061035156,131.49000549316406,129.1999969482422,129.25999450683594,129.25999450683594,770500,0.017568825221339946,-0.0028584389415196175,0.0016287748644303233
