Date,Open,High,Low,Close,Adj Close,Volume,Vol,log_return,Excess_return
2020-12-03,226.0,229.0500030517578,224.7100067138672,226.8699951171875,226.8699951171875,1291600,0.019129038454192157,,
2020-12-04,227.3000030517578,230.2100067138672,225.58999633789062,228.32000732421875,228.32000732421875,948900,0.02027209453726986,0.006371041121013206,-0.0022096823003037924
2020-12-07,231.0,231.4199981689453,225.1199951171875,227.05999755859375,227.05999755859375,1219700,0.027598909819098086,-0.005533896823133469,-0.0034768691047700946
2020-12-08,228.80999755859375,230.1999969482422,225.39999389648438,229.8300018310547,229.8300018310547,1329800,0.02107112883324752,0.01212562417969918,0.009203735144831958
2020-12-09,230.0,231.0,221.30999755859375,224.3800048828125,224.3800048828125,1992100,0.04284673119634493,-0.023998848285663336,-0.014989514230240598
2020-12-10,224.80999755859375,224.88999938964844,221.6999969482422,224.0399932861328,224.0399932861328,1462600,0.014286045220738395,-0.0015164875038108658,-0.0011893381391546397
2020-12-11,224.10000610351562,224.55999755859375,220.92999267578125,224.1699981689453,224.1699981689453,1476000,0.01629668438073202,0.0005801070432913649,0.0017533830167316324
2020-12-14,226.7899932861328,233.47000122070312,226.42999267578125,228.1300048828125,228.1300048828125,2220200,0.03061538872951784,0.017510978890771477,0.021998192696721416
