Date,Open,High,Low,Close,Adj Close,Volume,Vol,log_return,Excess_return
2020-12-03,258.489990234375,259.80999755859375,251.92999267578125,252.67999267578125,252.67999267578125,2079900,0.03079690871609814,,
2020-12-04,253.86000061035156,255.75,252.7899932861328,253.38999938964844,253.38999938964844,1655000,0.011641195394446484,0.0028059643561111104,-0.005774759065205888
2020-12-07,253.1300048828125,253.5,250.5399932861328,252.00999450683594,252.00999450683594,1598400,0.011745126391932374,-0.005461053934097372,-0.003404026215733997
2020-12-08,253.1199951171875,254.83999633789062,251.27000427246094,252.60000610351562,252.60000610351562,1303600,0.014107573693957431,0.0023384866127907477,-0.0005834024220764747
2020-12-09,252.5,255.5,251.60000610351562,254.8300018310547,254.8300018310547,1373800,0.015381557284731166,0.008789429276959096,0.017798763332381833
2020-12-10,253.58999633789062,254.24000549316406,250.6199951171875,253.4499969482422,253.4499969482422,1158900,0.01434065036485419,-0.005430110478628255,-0.005102961113972029
2020-12-11,251.44000244140625,256.0,250.82000732421875,255.77000427246094,255.77000427246094,1403600,0.02044115307574094,0.009112066969509338,0.010285342942949605
2020-12-14,258.0,258.75,252.50999450683594,252.72000122070312,252.72000122070312,972900,0.024410302234514573,-0.011996458522911403,-0.007509244716961462
